,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,demo_loop.thisRepN,demo_loop.thisTrialN,demo_loop.thisN,demo_loop.thisIndex,demo_loop.ran,target_image,target_match,option1,option2,option3,option1_layer,option2_layer,option3_layer,match_layer,correct_answer,trial_num,subject
264,1.0,0.0,1.834,0.0,4.0,4.0,4.0,1.0,ASIAN_DOLLARD_BIRD_2.jpg,HAWAIIAN_GOOSE_1.jpg,VIOLET_GREEN_SWALLOW_4.jpg,MCKAYS_BUNTING_1.jpg,ALBATROSS_2.jpg,3.0,2.0,1.0,2.0,2.0,4.0,ALTJ8ONS93XVL
265,2.0,1.0,2.183,0.0,5.0,5.0,5.0,1.0,OVENBIRD_5.jpg,FAIRY_PENGUIN_1.jpg,JABIRU_4.jpg,ABBOTTS_BOOBY_2.jpg,PURPLE_FINCH_5.jpg,1.0,2.0,3.0,2.0,2.0,5.0,ALTJ8ONS93XVL
266,2.0,0.0,1.781,0.0,6.0,6.0,6.0,1.0,INCA_TERN_4.jpg,BORNEAN_BRISTLEHEAD_5.jpg,WHITE_NECKED_RAVEN_4.jpg,SMITHS_LONGSPUR_5.jpg,ELLIOTS__PHEASANT_4.jpg,3.0,2.0,1.0,3.0,1.0,6.0,ALTJ8ONS93XVL
267,1.0,0.0,1.448,0.0,7.0,7.0,7.0,1.0,ASIAN_CRESTED_IBIS_4.jpg,OYSTER_CATCHER_2.jpg,CANARY_2.jpg,IVORY_GULL_2.jpg,AMERICAN_KESTREL_1.jpg,1.0,3.0,2.0,2.0,3.0,7.0,ALTJ8ONS93XVL
268,1.0,1.0,2.871,0.0,8.0,8.0,8.0,1.0,right.png,right.png,left.png,right.png,up.png,,,,,1.0,8.0,ALTJ8ONS93XVL
269,2.0,1.0,3.255,0.0,9.0,9.0,9.0,1.0,BROWN_NOODY_3.jpg,GUINEA_TURACO_5.jpg,KIWI_2.jpg,UMBRELLA_BIRD_4.jpg,SPANGLED_COTINGA_4.jpg,1.0,3.0,2.0,3.0,2.0,9.0,ALTJ8ONS93XVL
270,2.0,1.0,2.6356,0.0,0.0,0.0,0.0,1.0,EASTERN_TOWEE_2.jpg,HYACINTH_MACAW_4.jpg,NORTHERN_BEARDLESS_TYRANNULET_5.jpg,ANDEAN_GOOSE_3.jpg,SANDHILL_CRANE_2.jpg,3.0,2.0,1.0,2.0,2.0,0.0,A25B548FUCQD04
271,3.0,1.0,1.4608,0.0,1.0,1.0,1.0,1.0,ALPINE_CHOUGH_4.jpg,SNOWY_EGRET_2.jpg,BOBOLINK_3.jpg,EUROPEAN_GOLDFINCH_3.jpg,AMERICAN_FLAMINGO_2.jpg,3.0,2.0,1.0,1.0,3.0,1.0,A25B548FUCQD04
272,2.0,1.0,0.9985,0.0,2.0,2.0,2.0,1.0,RUBY_THROATED_HUMMINGBIRD_3.jpg,WHITE_CHEEKED_TURACO_4.jpg,NORTHERN_SHOVELER_1.jpg,MALABAR_HORNBILL_5.jpg,MYNA_5.jpg,3.0,1.0,2.0,1.0,2.0,2.0,A25B548FUCQD04
273,1.0,1.0,1.6007,0.0,3.0,3.0,3.0,1.0,BREWERS_BLACKBIRD_3.jpg,GOLDEN_CHEEKED_WARBLER_3.jpg,AMERICAN_AVOCET_5.jpg,CAPE_LONGCLAW_2.jpg,PEACOCK_4.jpg,2.0,3.0,1.0,2.0,1.0,3.0,A25B548FUCQD04
274,1.0,1.0,47.7679,0.0,4.0,4.0,4.0,1.0,right.png,right.png,left.png,right.png,up.png,,,,,1.0,4.0,A25B548FUCQD04
275,1.0,1.0,1.3025,0.0,5.0,5.0,5.0,1.0,INCA_TERN_4.jpg,BORNEAN_BRISTLEHEAD_5.jpg,WHITE_NECKED_RAVEN_4.jpg,ELLIOTS__PHEASANT_4.jpg,SMITHS_LONGSPUR_5.jpg,3.0,1.0,2.0,3.0,1.0,5.0,A25B548FUCQD04
276,3.0,1.0,0.8002,0.0,6.0,6.0,6.0,1.0,ARARIPE_MANAKIN_4.jpg,BLACK_VULTURE_1.jpg,BORNEAN_LEAFBIRD_3.jpg,KIWI_3.jpg,UMBRELLA_BIRD_5.jpg,3.0,1.0,2.0,2.0,3.0,6.0,A25B548FUCQD04
277,3.0,1.0,0.7153,0.0,7.0,7.0,7.0,1.0,PYGMY_KINGFISHER_5.jpg,NORTHERN_PARULA_5.jpg,GRANDALA_2.jpg,GREAT_POTOO_3.jpg,BLUE_THROATED_TOUCANET_3.jpg,1.0,2.0,3.0,3.0,3.0,7.0,A25B548FUCQD04
278,2.0,1.0,0.5189,0.0,8.0,8.0,8.0,1.0,RUFOUS_KINGFISHER_1.jpg,BLACK_VENTED_SHEARWATER_2.jpg,MAGPIE_GOOSE_3.jpg,BANDED_STILT_3.jpg,HORNED_SUNGEM_4.jpg,2.0,1.0,3.0,1.0,2.0,8.0,A25B548FUCQD04
279,2.0,1.0,0.5201,0.0,9.0,9.0,9.0,1.0,RUBY_THROATED_HUMMINGBIRD_2.jpg,DUSKY_ROBIN_5.jpg,GOLDEN_PARAKEET_2.jpg,EURASIAN_MAGPIE_3.jpg,APAPANE_4.jpg,1.0,3.0,2.0,3.0,2.0,9.0,A25B548FUCQD04
280,1.0,0.0,13.5755,0.0,0.0,0.0,0.0,1.0,ASIAN_CRESTED_IBIS_4.jpg,OYSTER_CATCHER_2.jpg,IVORY_GULL_2.jpg,CANARY_2.jpg,AMERICAN_KESTREL_1.jpg,3.0,1.0,2.0,2.0,3.0,0.0,A1XK98QJU92M4E
281,3.0,1.0,10.193,0.0,1.0,1.0,1.0,1.0,STRIPPED_SWALLOW_1.jpg,GO_AWAY_BIRD_5.jpg,EMPEROR_PENGUIN_5.jpg,MAGPIE_GOOSE_4.jpg,WHITE_THROATED_BEE_EATER_5.jpg,1.0,2.0,3.0,3.0,3.0,1.0,A1XK98QJU92M4E
282,2.0,0.0,12.9164,0.0,2.0,2.0,2.0,1.0,left.png,left.png,right.png,up.png,left.png,,,,,1.0,2.0,A1XK98QJU92M4E
283,1.0,1.0,9.4871,0.0,3.0,3.0,3.0,1.0,DOUBLE_BRESTED_CORMARANT_5.jpg,CHINESE_POND_HERON_2.jpg,ANHINGA_5.jpg,GILDED_FLICKER_2.jpg,EURASIAN_MAGPIE_4.jpg,3.0,1.0,2.0,3.0,1.0,3.0,A1XK98QJU92M4E
284,3.0,1.0,14.6389,0.0,4.0,4.0,4.0,1.0,INDIGO_BUNTING_1.jpg,FRIGATE_4.jpg,SNOWY_PLOVER_1.jpg,DARWINS_FLYCATCHER_2.jpg,POMARINE_JAEGER_5.jpg,2.0,3.0,1.0,1.0,3.0,4.0,A1XK98QJU92M4E
285,3.0,0.0,14.5415,0.0,5.0,5.0,5.0,1.0,GRAY_KINGBIRD_5.jpg,BALD_EAGLE_2.jpg,PEACOCK_1.jpg,COCK_OF_THE__ROCK_4.jpg,AFRICAN_FIREFINCH_3.jpg,1.0,2.0,3.0,1.0,1.0,5.0,A1XK98QJU92M4E
286,2.0,0.0,7.2546,0.0,6.0,6.0,6.0,1.0,GYRFALCON_1.jpg,CINNAMON_ATTILA_2.jpg,ASHY_STORM_PETREL_2.jpg,FAIRY_TERN_1.jpg,CAPE_ROCK_THRUSH_2.jpg,1.0,3.0,2.0,2.0,3.0,6.0,A1XK98QJU92M4E
287,3.0,0.0,14.0154,0.0,7.0,7.0,7.0,1.0,PYGMY_KINGFISHER_5.jpg,NORTHERN_PARULA_5.jpg,BLUE_THROATED_TOUCANET_3.jpg,GREAT_POTOO_3.jpg,GRANDALA_2.jpg,3.0,2.0,1.0,3.0,1.0,7.0,A1XK98QJU92M4E
288,1.0,1.0,13.583,0.0,8.0,8.0,8.0,1.0,ARARIPE_MANAKIN_4.jpg,BLACK_VULTURE_1.jpg,UMBRELLA_BIRD_5.jpg,BORNEAN_LEAFBIRD_3.jpg,KIWI_3.jpg,2.0,3.0,1.0,2.0,1.0,8.0,A1XK98QJU92M4E
289,2.0,0.0,6.8833,0.0,9.0,9.0,9.0,1.0,TASMANIAN_HEN_5.jpg,BLACKBURNIAM_WARBLER_3.jpg,CREAM_COLORED_WOODPECKER_4.jpg,COPPERY_TAILED_COUCAL_1.jpg,AFRICAN_EMERALD_CUCKOO_5.jpg,1.0,3.0,2.0,1.0,1.0,9.0,A1XK98QJU92M4E
290,2.0,1.0,5.6003,0.0,0.0,0.0,0.0,1.0,CERULEAN_WARBLER_1.jpg,BANANAQUIT_1.jpg,AMERICAN_FLAMINGO_5.jpg,CRESTED_OROPENDOLA_5.jpg,ORIENTAL_BAY_OWL_1.jpg,2.0,3.0,1.0,3.0,2.0,0.0,A34U4186EW0B9X
291,2.0,1.0,2.1818,0.0,1.0,1.0,1.0,1.0,GOLDEN_CHLOROPHONIA_5.jpg,ROADRUNNER_2.jpg,COMMON_HOUSE_MARTIN_4.jpg,WHIMBREL_1.jpg,VERMILION_FLYCATHER_5.jpg,2.0,1.0,3.0,1.0,2.0,1.0,A34U4186EW0B9X
292,1.0,0.0,3.3164,0.0,2.0,2.0,2.0,1.0,SCARLET_TANAGER_2.jpg,LITTLE_AUK_3.jpg,CARMINE_BEE-EATER_1.jpg,CALIFORNIA_QUAIL_5.jpg,BORNEAN_LEAFBIRD_1.jpg,1.0,2.0,3.0,2.0,2.0,2.0,A34U4186EW0B9X
293,1.0,1.0,3.2163,0.0,3.0,3.0,3.0,1.0,LARK_BUNTING_2.jpg,CACTUS_WREN_3.jpg,GRANDALA_4.jpg,EMU_3.jpg,KING_VULTURE_3.jpg,3.0,1.0,2.0,3.0,1.0,3.0,A34U4186EW0B9X
294,2.0,1.0,1.3604,0.0,4.0,4.0,4.0,1.0,LESSER_ADJUTANT_5.jpg,AMERICAN_GOLDFINCH_1.jpg,GAMBELS_QUAIL_1.jpg,MALAGASY_WHITE_EYE_2.jpg,RED_HEADED_WOODPECKER_1.jpg,2.0,1.0,3.0,1.0,2.0,4.0,A34U4186EW0B9X
295,1.0,1.0,2.181,0.0,5.0,5.0,5.0,1.0,left.png,left.png,right.png,left.png,up.png,,,,,1.0,5.0,A34U4186EW0B9X
296,1.0,1.0,3.5127,0.0,6.0,6.0,6.0,1.0,MALACHITE_KINGFISHER_2.jpg,INCA_TERN_2.jpg,COCKATOO_2.jpg,SKUA_3.jpg,GREEN_BROADBILL_5.jpg,2.0,1.0,3.0,2.0,1.0,6.0,A34U4186EW0B9X
297,2.0,1.0,0.7747,0.0,7.0,7.0,7.0,1.0,RED_FACED_WARBLER_1.jpg,EMU_5.jpg,BLACK_VENTED_SHEARWATER_4.jpg,SPOONBILL_4.jpg,CAPE_GLOSSY_STARLING_2.jpg,2.0,1.0,3.0,1.0,2.0,7.0,A34U4186EW0B9X
298,2.0,1.0,4.4829,0.0,8.0,8.0,8.0,1.0,RUBY_THROATED_HUMMINGBIRD_2.jpg,APAPANE_4.jpg,GOLDEN_PARAKEET_2.jpg,SCARLET_MACAW_3.jpg,DUSKY_ROBIN_5.jpg,1.0,2.0,3.0,2.0,2.0,8.0,A34U4186EW0B9X
299,2.0,0.0,2.4775,0.0,9.0,9.0,9.0,1.0,MAGPIE_GOOSE_5.jpg,OYSTER_CATCHER_3.jpg,WOOD_DUCK_5.jpg,HAMERKOP_1.jpg,DOUBLE_EYED_FIG_PARROT_5.jpg,3.0,2.0,1.0,3.0,1.0,9.0,A34U4186EW0B9X
300,1.0,1.0,5.9042,0.0,0.0,0.0,0.0,1.0,WHITE_CHEEKED_TURACO_5.jpg,PYGMY_KINGFISHER_2.jpg,MALAGASY_WHITE_EYE_5.jpg,SNOWY_EGRET_1.jpg,CHINESE_POND_HERON_1.jpg,3.0,2.0,1.0,3.0,1.0,0.0,A002160837SWJFPIAI7L7
301,1.0,0.0,7.4027,0.0,1.0,1.0,1.0,1.0,GILA_WOODPECKER_3.jpg,SNOWY_OWL_4.jpg,BLACK_VULTURE_3.jpg,BLACK_SWAN_3.jpg,ALEXANDRINE_PARAKEET_2.jpg,3.0,1.0,2.0,2.0,3.0,1.0,A002160837SWJFPIAI7L7
302,3.0,1.0,6.1154,0.0,2.0,2.0,2.0,1.0,CRESTED_CARACARA_4.jpg,BLUE_DACNIS_4.jpg,FAIRY_PENGUIN_5.jpg,TOUCHAN_4.jpg,PARADISE_TANAGER_1.jpg,1.0,3.0,2.0,2.0,3.0,2.0,A002160837SWJFPIAI7L7
303,1.0,0.0,8.9455,0.0,3.0,3.0,3.0,1.0,TASMANIAN_HEN_5.jpg,BLACKBURNIAM_WARBLER_3.jpg,COPPERY_TAILED_COUCAL_1.jpg,AFRICAN_EMERALD_CUCKOO_5.jpg,CREAM_COLORED_WOODPECKER_4.jpg,3.0,2.0,1.0,1.0,3.0,3.0,A002160837SWJFPIAI7L7
304,2.0,0.0,6.1985,0.0,4.0,4.0,4.0,1.0,GREY_PLOVER_1.jpg,HYACINTH_MACAW_3.jpg,TURKEY_VULTURE_1.jpg,AMETHYST_WOODSTAR_4.jpg,GOULDIAN_FINCH_4.jpg,1.0,3.0,2.0,1.0,1.0,4.0,A002160837SWJFPIAI7L7
305,3.0,0.0,13.7991,0.0,5.0,5.0,5.0,1.0,RED_HEADED_WOODPECKER_5.jpg,COLLARED_ARACARI_1.jpg,GREAT_GRAY_OWL_5.jpg,BLACKBURNIAM_WARBLER_4.jpg,CRIMSON_CHAT_3.jpg,1.0,3.0,2.0,3.0,2.0,5.0,A002160837SWJFPIAI7L7
306,2.0,0.0,2.6874,0.0,6.0,6.0,6.0,1.0,right.png,right.png,left.png,right.png,up.png,,,,,1.0,6.0,A002160837SWJFPIAI7L7
307,2.0,1.0,3.2851,0.0,7.0,7.0,7.0,1.0,GOLDEN_CHEEKED_WARBLER_2.jpg,WHITE_THROATED_BEE_EATER_1.jpg,SPOONBILL_1.jpg,DARJEELING_WOODPECKER_1.jpg,AMERICAN_FLAMINGO_3.jpg,1.0,3.0,2.0,3.0,2.0,7.0,A002160837SWJFPIAI7L7
308,3.0,0.0,3.0294,0.0,8.0,8.0,8.0,1.0,LARK_BUNTING_2.jpg,EMU_3.jpg,KING_VULTURE_5.jpg,KING_VULTURE_3.jpg,CACTUS_WREN_3.jpg,1.0,2.0,3.0,1.0,1.0,8.0,A002160837SWJFPIAI7L7
309,3.0,1.0,3.3889,0.0,9.0,9.0,9.0,1.0,AMERICAN_PIPIT_5.jpg,GREEN_MAGPIE_1.jpg,HEPATIC_TANAGER_5.jpg,EMU_2.jpg,LOGGERHEAD_SHRIKE_4.jpg,3.0,1.0,2.0,2.0,3.0,9.0,A002160837SWJFPIAI7L7
310,2.0,1.0,6.0064,0.0,0.0,0.0,0.0,1.0,PINK_ROBIN_4.jpg,ALBATROSS_4.jpg,COMMON_IORA_4.jpg,JACK_SNIPE_5.jpg,SPOONBILL_3.jpg,3.0,2.0,1.0,2.0,2.0,0.0,ADQR7OB5E0YQW
311,1.0,1.0,5.7389,0.0,1.0,1.0,1.0,1.0,STRIPPED_SWALLOW_1.jpg,GO_AWAY_BIRD_5.jpg,WHITE_THROATED_BEE_EATER_5.jpg,MAGPIE_GOOSE_4.jpg,EMPEROR_PENGUIN_5.jpg,3.0,2.0,1.0,3.0,1.0,1.0,ADQR7OB5E0YQW
312,2.0,1.0,7.0264,0.0,2.0,2.0,2.0,1.0,PYGMY_KINGFISHER_5.jpg,NORTHERN_PARULA_5.jpg,GREAT_POTOO_3.jpg,BLUE_THROATED_TOUCANET_3.jpg,GRANDALA_2.jpg,2.0,3.0,1.0,3.0,2.0,2.0,ADQR7OB5E0YQW
313,1.0,0.0,8.5295,0.0,3.0,3.0,3.0,1.0,RED_HEADED_WOODPECKER_5.jpg,GREAT_GRAY_OWL_5.jpg,CRIMSON_CHAT_3.jpg,KIWI_1.jpg,COLLARED_ARACARI_1.jpg,2.0,1.0,3.0,1.0,2.0,3.0,ADQR7OB5E0YQW
314,2.0,0.0,23.3494,0.0,4.0,4.0,4.0,1.0,CHUKAR_PARTRIDGE_5.jpg,OSTRICH_3.jpg,RAZORBILL_1.jpg,BLACK_THROATED_BUSHTIT_1.jpg,EMU_1.jpg,2.0,3.0,1.0,1.0,3.0,4.0,ADQR7OB5E0YQW
315,2.0,1.0,9.5431,0.0,5.0,5.0,5.0,1.0,GILA_WOODPECKER_3.jpg,BLACK_VULTURE_3.jpg,BLACK_SWAN_3.jpg,AZURE_TANAGER_1.jpg,SNOWY_OWL_4.jpg,1.0,3.0,2.0,3.0,2.0,5.0,ADQR7OB5E0YQW
316,2.0,0.0,28.9093,0.0,6.0,6.0,6.0,1.0,OVENBIRD_5.jpg,FAIRY_PENGUIN_1.jpg,ABBOTTS_BOOBY_2.jpg,PURPLE_FINCH_5.jpg,JABIRU_4.jpg,2.0,3.0,1.0,2.0,1.0,6.0,ADQR7OB5E0YQW
317,1.0,1.0,47.714,0.0,7.0,7.0,7.0,1.0,INLAND_DOTTEREL_4.jpg,NICOBAR_PIGEON_4.jpg,COCK_OF_THE__ROCK_5.jpg,JANDAYA_PARAKEET_5.jpg,CRESTED_KINGFISHER_1.jpg,2.0,1.0,3.0,2.0,1.0,7.0,ADQR7OB5E0YQW
318,3.0,1.0,8.1843,0.0,8.0,8.0,8.0,1.0,left.png,left.png,left.png,up.png,right.png,,,,,3.0,8.0,ADQR7OB5E0YQW
319,1.0,1.0,5.1038,0.0,9.0,9.0,9.0,1.0,NORTHERN_JACANA_3.jpg,BANANAQUIT_3.jpg,BEARDED_BELLBIRD_3.jpg,REGENT_BOWERBIRD_5.jpg,BAR-TAILED_GODWIT_3.jpg,1.0,2.0,3.0,1.0,1.0,9.0,ADQR7OB5E0YQW
320,3.0,1.0,5.6976,0.0,0.0,0.0,0.0,1.0,ASIAN_DOLLARD_BIRD_2.jpg,VIOLET_GREEN_SWALLOW_4.jpg,ALBATROSS_2.jpg,HAWAIIAN_GOOSE_1.jpg,VERMILION_FLYCATHER_1.jpg,1.0,2.0,3.0,3.0,3.0,0.0,A304UJAE051J89
321,1.0,0.0,2.9669,0.0,1.0,1.0,1.0,1.0,STRIPPED_SWALLOW_1.jpg,EMPEROR_PENGUIN_5.jpg,GO_AWAY_BIRD_5.jpg,BRANDT_CORMARANT_3.jpg,MAGPIE_GOOSE_4.jpg,3.0,1.0,2.0,1.0,2.0,1.0,A304UJAE051J89
322,2.0,1.0,7.0904,0.0,2.0,2.0,2.0,1.0,SPLENDID_WREN_1.jpg,CUBAN_TODY_4.jpg,PARAKETT__AKULET_3.jpg,CRESTED_KINGFISHER_4.jpg,DOUBLE_BRESTED_CORMARANT_1.jpg,1.0,3.0,2.0,3.0,2.0,2.0,A304UJAE051J89
323,3.0,0.0,1.4199,0.0,3.0,3.0,3.0,1.0,ASIAN_CRESTED_IBIS_4.jpg,OYSTER_CATCHER_2.jpg,AMERICAN_KESTREL_1.jpg,CANARY_2.jpg,IVORY_GULL_2.jpg,2.0,1.0,3.0,2.0,1.0,3.0,A304UJAE051J89
324,2.0,0.0,1.9943,0.0,4.0,4.0,4.0,1.0,ALPINE_CHOUGH_4.jpg,EUROPEAN_GOLDFINCH_3.jpg,HOUSE_FINCH_2.jpg,BOBOLINK_3.jpg,SNOWY_EGRET_2.jpg,2.0,3.0,1.0,2.0,1.0,4.0,A304UJAE051J89
325,1.0,0.0,4.0429,0.0,5.0,5.0,5.0,1.0,right.png,right.png,right.png,up.png,left.png,,,,,3.0,5.0,A304UJAE051J89
326,1.0,0.0,2.1896,0.0,6.0,6.0,6.0,1.0,NORTHERN_JACANA_3.jpg,BANANAQUIT_3.jpg,REGENT_BOWERBIRD_5.jpg,BEARDED_BELLBIRD_3.jpg,BAR-TAILED_GODWIT_3.jpg,2.0,1.0,3.0,1.0,2.0,6.0,A304UJAE051J89
327,2.0,1.0,1.8573,0.0,7.0,7.0,7.0,1.0,GREY_PLOVER_1.jpg,GOULDIAN_FINCH_4.jpg,HYACINTH_MACAW_3.jpg,BORNEAN_LEAFBIRD_2.jpg,AMETHYST_WOODSTAR_4.jpg,1.0,2.0,3.0,2.0,2.0,7.0,A304UJAE051J89
328,3.0,1.0,2.1207,0.0,8.0,8.0,8.0,1.0,PEACOCK_3.jpg,IBERIAN_MAGPIE_2.jpg,ANIANIAU_2.jpg,STRAWBERRY_FINCH_4.jpg,CHATTERING_LORY_3.jpg,1.0,2.0,3.0,3.0,3.0,8.0,A304UJAE051J89
329,1.0,0.0,1.328,0.0,9.0,9.0,9.0,1.0,CRESTED_CARACARA_4.jpg,FAIRY_PENGUIN_5.jpg,TOUCHAN_4.jpg,BLUE_DACNIS_4.jpg,CRAB_PLOVER_5.jpg,3.0,2.0,1.0,1.0,3.0,9.0,A304UJAE051J89
330,3.0,1.0,3.517,0.0,0.0,0.0,0.0,1.0,BARRED_PUFFBIRD_3.jpg,NORTHERN_CARDINAL_5.jpg,VEERY_4.jpg,WHITE_CHEEKED_TURACO_2.jpg,CAPPED_HERON_5.jpg,3.0,1.0,2.0,2.0,3.0,0.0,A2MV1R6YYOIO30
331,1.0,1.0,1.3991,0.0,1.0,1.0,1.0,1.0,IVORY_GULL_3.jpg,SNOWY_EGRET_4.jpg,FAN_TAILED_WIDOW_1.jpg,INDIGO_FLYCATCHER_2.jpg,FLAME_TANAGER_3.jpg,3.0,1.0,2.0,3.0,1.0,1.0,A2MV1R6YYOIO30
332,1.0,1.0,3.1866,0.0,2.0,2.0,2.0,1.0,CASPIAN_TERN_1.jpg,EUROPEAN_GOLDFINCH_4.jpg,AMERICAN_GOLDFINCH_3.jpg,BRANDT_CORMARANT_4.jpg,COMMON_LOON_2.jpg,2.0,1.0,3.0,2.0,1.0,2.0,A2MV1R6YYOIO30
333,3.0,1.0,3.5431,0.0,3.0,3.0,3.0,1.0,NORTHERN_JACANA_2.jpg,GREEN_BROADBILL_1.jpg,VULTURINE_GUINEAFOWL_5.jpg,RED_FACED_CORMORANT_1.jpg,EMERALD_TANAGER_2.jpg,2.0,3.0,1.0,1.0,3.0,3.0,A2MV1R6YYOIO30
334,2.0,1.0,1.3698,0.0,4.0,4.0,4.0,1.0,RED_FACED_WARBLER_1.jpg,EMU_5.jpg,CAPE_GLOSSY_STARLING_2.jpg,SPOONBILL_4.jpg,BLACK_VENTED_SHEARWATER_4.jpg,3.0,1.0,2.0,1.0,2.0,4.0,A2MV1R6YYOIO30
335,2.0,1.0,2.9928,0.0,5.0,5.0,5.0,1.0,right.png,right.png,up.png,left.png,right.png,,,,,2.0,5.0,A2MV1R6YYOIO30
336,2.0,1.0,1.6429,0.0,6.0,6.0,6.0,1.0,TASMANIAN_HEN_5.jpg,BLACKBURNIAM_WARBLER_3.jpg,AFRICAN_EMERALD_CUCKOO_5.jpg,CREAM_COLORED_WOODPECKER_4.jpg,COPPERY_TAILED_COUCAL_1.jpg,2.0,1.0,3.0,1.0,2.0,6.0,A2MV1R6YYOIO30
337,1.0,1.0,9.1153,0.0,7.0,7.0,7.0,1.0,FLAME_BOWERBIRD_3.jpg,BROWN_THRASHER_4.jpg,BLACK_THROATED_WARBLER_4.jpg,INDIAN_BUSTARD_2.jpg,QUETZAL_3.jpg,2.0,1.0,3.0,2.0,1.0,7.0,A2MV1R6YYOIO30
338,2.0,1.0,4.3465,0.0,8.0,8.0,8.0,1.0,AFRICAN_PIED_HORNBILL_5.jpg,CAPUCHINBIRD_2.jpg,ALEXANDRINE_PARAKEET_1.jpg,ECUADORIAN_HILLSTAR_3.jpg,KIWI_4.jpg,2.0,3.0,1.0,3.0,2.0,8.0,A2MV1R6YYOIO30
339,3.0,1.0,3.1473,0.0,9.0,9.0,9.0,1.0,PINK_ROBIN_4.jpg,COMMON_IORA_4.jpg,SPOONBILL_3.jpg,ALBATROSS_4.jpg,GREEN_MAGPIE_3.jpg,1.0,2.0,3.0,3.0,3.0,9.0,A2MV1R6YYOIO30
340,1.0,0.0,10.1034,0.0,0.0,0.0,0.0,1.0,EASTERN_TOWEE_2.jpg,SANDHILL_CRANE_2.jpg,NORTHERN_BEARDLESS_TYRANNULET_5.jpg,HYACINTH_MACAW_4.jpg,BLUE_HERON_3.jpg,3.0,2.0,1.0,1.0,3.0,0.0,A1D26DHX9CDRGI
341,2.0,1.0,4.9079,0.0,1.0,1.0,1.0,1.0,BROWN_THRASHER_3.jpg,OYSTER_CATCHER_4.jpg,BLACK_BAZA_4.jpg,RED_HEADED_WOODPECKER_2.jpg,DOUBLE_EYED_FIG_PARROT_3.jpg,3.0,2.0,1.0,2.0,2.0,1.0,A1D26DHX9CDRGI
342,2.0,1.0,1.8202,0.0,2.0,2.0,2.0,1.0,CHUKAR_PARTRIDGE_5.jpg,OSTRICH_3.jpg,RAZORBILL_1.jpg,EMU_1.jpg,BLACK_THROATED_BUSHTIT_1.jpg,2.0,1.0,3.0,1.0,2.0,2.0,A1D26DHX9CDRGI
343,3.0,1.0,1.7048,0.0,3.0,3.0,3.0,1.0,ALPINE_CHOUGH_4.jpg,SNOWY_EGRET_2.jpg,EUROPEAN_GOLDFINCH_3.jpg,BOBOLINK_3.jpg,AMERICAN_FLAMINGO_2.jpg,2.0,3.0,1.0,1.0,3.0,3.0,A1D26DHX9CDRGI
344,1.0,1.0,3.1294,0.0,4.0,4.0,4.0,1.0,GYRFALCON_1.jpg,CINNAMON_ATTILA_2.jpg,CAPE_ROCK_THRUSH_2.jpg,FAIRY_TERN_1.jpg,ASHY_STORM_PETREL_2.jpg,2.0,3.0,1.0,2.0,1.0,4.0,A1D26DHX9CDRGI
345,3.0,1.0,1.712,0.0,5.0,5.0,5.0,1.0,HAWAIIAN_GOOSE_4.jpg,WATTLED_LAPWING_3.jpg,RED_BEARDED_BEE_EATER_3.jpg,HIMALAYAN_MONAL_2.jpg,BROWN_NOODY_5.jpg,1.0,2.0,3.0,3.0,3.0,5.0,A1D26DHX9CDRGI
346,1.0,1.0,5.6011,0.0,6.0,6.0,6.0,1.0,right.png,right.png,left.png,right.png,up.png,,,,,1.0,6.0,A1D26DHX9CDRGI
347,2.0,1.0,1.8678,0.0,7.0,7.0,7.0,1.0,SKUA_4.jpg,ROADRUNNER_5.jpg,PARUS_MAJOR_2.jpg,AMERICAN_WIGEON_2.jpg,SNOWY_EGRET_5.jpg,2.0,3.0,1.0,3.0,2.0,7.0,A1D26DHX9CDRGI
348,3.0,1.0,1.2743,0.0,8.0,8.0,8.0,1.0,OCELLATED_TURKEY_1.jpg,PURPLE_SWAMPHEN_4.jpg,CHIPPING_SPARROW_1.jpg,LARK_BUNTING_1.jpg,GLOSSY_IBIS_2.jpg,1.0,2.0,3.0,3.0,3.0,8.0,A1D26DHX9CDRGI
349,2.0,1.0,0.9261,0.0,9.0,9.0,9.0,1.0,TASMANIAN_HEN_5.jpg,AFRICAN_EMERALD_CUCKOO_5.jpg,COPPERY_TAILED_COUCAL_1.jpg,BORNEAN_PHEASANT_2.jpg,BLACKBURNIAM_WARBLER_3.jpg,3.0,2.0,1.0,2.0,2.0,9.0,A1D26DHX9CDRGI
350,1.0,1.0,15.771,0.0,0.0,0.0,0.0,1.0,GYRFALCON_1.jpg,FAIRY_TERN_1.jpg,YELLOW_HEADED_BLACKBIRD_3.jpg,ASHY_STORM_PETREL_2.jpg,CINNAMON_ATTILA_2.jpg,3.0,1.0,2.0,3.0,1.0,0.0,AZNIEFUIVB2H0
351,2.0,1.0,9.817,0.0,1.0,1.0,1.0,1.0,GILA_WOODPECKER_3.jpg,BLACK_VULTURE_3.jpg,BLACK_SWAN_3.jpg,AZURE_TANAGER_1.jpg,SNOWY_OWL_4.jpg,1.0,3.0,2.0,3.0,2.0,1.0,AZNIEFUIVB2H0
