,index,test_encoding_response.keys,test_encoding_response.corr,trials.thisTrialN,target,correct,test_encoding_response.rt,key_resp_end.keys,subject
693,63,,1.0,43.0,badlands_21.jpg,,,,A19PB6VUP0RAC3
694,64,,1.0,44.0,bridge_65.jpg,,,,A19PB6VUP0RAC3
695,65,,1.0,45.0,bridge_202.jpg,,,,A19PB6VUP0RAC3
696,66,,1.0,46.0,golf_course_195.jpg,,,,A19PB6VUP0RAC3
697,67,,1.0,47.0,playground_145.jpg,,,,A19PB6VUP0RAC3
698,68,,1.0,48.0,golf_course_15.jpg,,,,A19PB6VUP0RAC3
699,69,,1.0,49.0,badlands_221.jpg,,,,A19PB6VUP0RAC3
700,70,right,1.0,50.0,right.jpg,right,1.1364,,A19PB6VUP0RAC3
701,71,,1.0,51.0,badlands_24.jpg,,,,A19PB6VUP0RAC3
702,72,,1.0,52.0,bridge_191.jpg,,,,A19PB6VUP0RAC3
703,73,,1.0,53.0,playground_131.jpg,,,,A19PB6VUP0RAC3
704,74,,1.0,54.0,bridge_128.jpg,,,,A19PB6VUP0RAC3
705,75,,1.0,55.0,mountain_232.jpg,,,,A19PB6VUP0RAC3
706,76,,1.0,56.0,golf_course_331.jpg,,,,A19PB6VUP0RAC3
707,77,,1.0,57.0,golf_course_193.jpg,,,,A19PB6VUP0RAC3
708,78,,1.0,58.0,bridge_172.jpg,,,,A19PB6VUP0RAC3
709,79,,1.0,59.0,badlands_70.jpg,,,,A19PB6VUP0RAC3
710,80,,1.0,60.0,badlands_113.jpg,,,,A19PB6VUP0RAC3
711,81,,1.0,61.0,mountain_57.jpg,,,,A19PB6VUP0RAC3
712,82,,1.0,62.0,mountain_101.jpg,,,,A19PB6VUP0RAC3
713,83,,1.0,63.0,highway_394.jpg,,,,A19PB6VUP0RAC3
714,84,,1.0,64.0,golf_course_214.jpg,,,,A19PB6VUP0RAC3
715,20,,1.0,0.0,mountain_232.jpg,,,,A3BD6HXLYH3CGH
716,21,,1.0,1.0,bridge_91.jpg,,,,A3BD6HXLYH3CGH
717,22,,1.0,2.0,highway_294.jpg,,,,A3BD6HXLYH3CGH
718,23,,1.0,3.0,highway_93.jpg,,,,A3BD6HXLYH3CGH
719,24,,1.0,4.0,badlands_222.jpg,,,,A3BD6HXLYH3CGH
720,25,,1.0,5.0,playground_240.jpg,,,,A3BD6HXLYH3CGH
721,26,,1.0,6.0,playground_144.jpg,,,,A3BD6HXLYH3CGH
722,27,,1.0,7.0,playground_60.jpg,,,,A3BD6HXLYH3CGH
723,28,,1.0,8.0,playground_10.jpg,,,,A3BD6HXLYH3CGH
724,29,left,1.0,9.0,left.jpg,left,1.7639,,A3BD6HXLYH3CGH
725,30,,1.0,10.0,golf_course_217.jpg,,,,A3BD6HXLYH3CGH
726,31,,1.0,11.0,mountain_123.jpg,,,,A3BD6HXLYH3CGH
727,32,,1.0,12.0,highway_415.jpg,,,,A3BD6HXLYH3CGH
728,33,,1.0,13.0,playground_131.jpg,,,,A3BD6HXLYH3CGH
729,34,,1.0,14.0,playground_145.jpg,,,,A3BD6HXLYH3CGH
730,35,,1.0,15.0,golf_course_78.jpg,,,,A3BD6HXLYH3CGH
731,36,,1.0,16.0,playground_257.jpg,,,,A3BD6HXLYH3CGH
732,37,,1.0,17.0,bridge_202.jpg,,,,A3BD6HXLYH3CGH
733,38,,1.0,18.0,highway_359.jpg,,,,A3BD6HXLYH3CGH
734,39,left,1.0,19.0,left.jpg,left,1.7552,,A3BD6HXLYH3CGH
735,40,,1.0,20.0,badlands_24.jpg,,,,A3BD6HXLYH3CGH
736,41,,1.0,21.0,golf_course_193.jpg,,,,A3BD6HXLYH3CGH
737,42,,1.0,22.0,highway_209.jpg,,,,A3BD6HXLYH3CGH
738,43,,1.0,23.0,golf_course_15.jpg,,,,A3BD6HXLYH3CGH
739,44,,1.0,24.0,bridge_256.jpg,,,,A3BD6HXLYH3CGH
740,45,,1.0,25.0,badlands_113.jpg,,,,A3BD6HXLYH3CGH
741,46,,1.0,26.0,playground_219.jpg,,,,A3BD6HXLYH3CGH
742,47,left,1.0,27.0,left.jpg,left,1.0258,,A3BD6HXLYH3CGH
743,48,,1.0,28.0,playground_76.jpg,,,,A3BD6HXLYH3CGH
744,49,,1.0,29.0,badlands_70.jpg,,,,A3BD6HXLYH3CGH
745,50,,1.0,30.0,mountain_154.jpg,,,,A3BD6HXLYH3CGH
746,51,,1.0,31.0,badlands_52.jpg,,,,A3BD6HXLYH3CGH
747,52,,1.0,32.0,highway_245.jpg,,,,A3BD6HXLYH3CGH
748,53,,1.0,33.0,golf_course_214.jpg,,,,A3BD6HXLYH3CGH
749,54,,1.0,34.0,golf_course_309.jpg,,,,A3BD6HXLYH3CGH
750,55,,1.0,35.0,mountain_222.jpg,,,,A3BD6HXLYH3CGH
751,56,,1.0,36.0,mountain_110.jpg,,,,A3BD6HXLYH3CGH
752,57,,1.0,37.0,badlands_23.jpg,,,,A3BD6HXLYH3CGH
753,58,,1.0,38.0,playground_117.jpg,,,,A3BD6HXLYH3CGH
754,59,,1.0,39.0,badlands_221.jpg,,,,A3BD6HXLYH3CGH
755,60,,1.0,40.0,golf_course_195.jpg,,,,A3BD6HXLYH3CGH
756,61,,1.0,41.0,mountain_293.jpg,,,,A3BD6HXLYH3CGH
757,62,,1.0,42.0,bridge_250.jpg,,,,A3BD6HXLYH3CGH
758,63,left,0.0,43.0,right.jpg,right,1.0551,,A3BD6HXLYH3CGH
759,64,,1.0,44.0,mountain_156.jpg,,,,A3BD6HXLYH3CGH
760,65,,1.0,45.0,bridge_191.jpg,,,,A3BD6HXLYH3CGH
761,66,,1.0,46.0,badlands_184.jpg,,,,A3BD6HXLYH3CGH
762,67,right,0.0,47.0,left.jpg,left,1.0251,,A3BD6HXLYH3CGH
763,68,,1.0,48.0,highway_394.jpg,,,,A3BD6HXLYH3CGH
764,69,,1.0,49.0,golf_course_87.jpg,,,,A3BD6HXLYH3CGH
765,70,,1.0,50.0,mountain_230.jpg,,,,A3BD6HXLYH3CGH
766,71,,1.0,51.0,bridge_172.jpg,,,,A3BD6HXLYH3CGH
767,72,,1.0,52.0,highway_177.jpg,,,,A3BD6HXLYH3CGH
768,73,,1.0,53.0,badlands_21.jpg,,,,A3BD6HXLYH3CGH
769,74,,1.0,54.0,mountain_101.jpg,,,,A3BD6HXLYH3CGH
770,75,,1.0,55.0,bridge_128.jpg,,,,A3BD6HXLYH3CGH
771,76,,1.0,56.0,highway_273.jpg,,,,A3BD6HXLYH3CGH
772,77,,1.0,57.0,golf_course_188.jpg,,,,A3BD6HXLYH3CGH
773,78,,1.0,58.0,bridge_65.jpg,,,,A3BD6HXLYH3CGH
774,79,,1.0,59.0,golf_course_331.jpg,,,,A3BD6HXLYH3CGH
775,80,,1.0,60.0,mountain_57.jpg,,,,A3BD6HXLYH3CGH
776,81,,1.0,61.0,bridge_108.jpg,,,,A3BD6HXLYH3CGH
777,82,,1.0,62.0,badlands_137.jpg,,,,A3BD6HXLYH3CGH
778,83,,1.0,63.0,bridge_146.jpg,,,,A3BD6HXLYH3CGH
779,84,,1.0,64.0,highway_156.jpg,,,,A3BD6HXLYH3CGH
780,20,,1.0,0.0,highway_359.jpg,,,,A10HW8JXM17XLD
781,21,,1.0,1.0,golf_course_195.jpg,,,,A10HW8JXM17XLD
782,22,,1.0,2.0,mountain_57.jpg,,,,A10HW8JXM17XLD
783,23,,1.0,3.0,highway_245.jpg,,,,A10HW8JXM17XLD
784,24,,1.0,4.0,mountain_123.jpg,,,,A10HW8JXM17XLD
785,25,,1.0,5.0,badlands_70.jpg,,,,A10HW8JXM17XLD
786,26,right,1.0,6.0,right.jpg,right,1.1386,,A10HW8JXM17XLD
787,27,,1.0,7.0,highway_294.jpg,,,,A10HW8JXM17XLD
788,28,,1.0,8.0,bridge_146.jpg,,,,A10HW8JXM17XLD
789,29,,1.0,9.0,golf_course_87.jpg,,,,A10HW8JXM17XLD
790,30,,1.0,10.0,golf_course_331.jpg,,,,A10HW8JXM17XLD
791,31,,1.0,11.0,mountain_110.jpg,,,,A10HW8JXM17XLD
792,32,,1.0,12.0,mountain_293.jpg,,,,A10HW8JXM17XLD
793,33,,1.0,13.0,mountain_156.jpg,,,,A10HW8JXM17XLD
794,34,,1.0,14.0,highway_415.jpg,,,,A10HW8JXM17XLD
795,35,,1.0,15.0,bridge_191.jpg,,,,A10HW8JXM17XLD
796,36,,1.0,16.0,bridge_65.jpg,,,,A10HW8JXM17XLD
797,37,,1.0,17.0,highway_209.jpg,,,,A10HW8JXM17XLD
798,38,,1.0,18.0,bridge_256.jpg,,,,A10HW8JXM17XLD
799,39,,1.0,19.0,bridge_128.jpg,,,,A10HW8JXM17XLD
800,40,,1.0,20.0,bridge_108.jpg,,,,A10HW8JXM17XLD
801,41,,1.0,21.0,badlands_21.jpg,,,,A10HW8JXM17XLD
802,42,,1.0,22.0,badlands_24.jpg,,,,A10HW8JXM17XLD
803,43,right,1.0,23.0,right.jpg,right,1.1864,,A10HW8JXM17XLD
804,44,,1.0,24.0,highway_156.jpg,,,,A10HW8JXM17XLD
805,45,,1.0,25.0,golf_course_214.jpg,,,,A10HW8JXM17XLD
806,46,,1.0,26.0,highway_273.jpg,,,,A10HW8JXM17XLD
807,47,,1.0,27.0,badlands_52.jpg,,,,A10HW8JXM17XLD
808,48,,1.0,28.0,golf_course_309.jpg,,,,A10HW8JXM17XLD
809,49,,1.0,29.0,badlands_221.jpg,,,,A10HW8JXM17XLD
810,50,left,1.0,30.0,left.jpg,left,1.1223,,A10HW8JXM17XLD
811,51,,1.0,31.0,playground_219.jpg,,,,A10HW8JXM17XLD
812,52,,1.0,32.0,badlands_23.jpg,,,,A10HW8JXM17XLD
813,53,,1.0,33.0,badlands_222.jpg,,,,A10HW8JXM17XLD
814,54,,1.0,34.0,bridge_172.jpg,,,,A10HW8JXM17XLD
815,55,,1.0,35.0,golf_course_193.jpg,,,,A10HW8JXM17XLD
816,56,,1.0,36.0,badlands_113.jpg,,,,A10HW8JXM17XLD
817,57,,1.0,37.0,bridge_250.jpg,,,,A10HW8JXM17XLD
818,58,,1.0,38.0,playground_60.jpg,,,,A10HW8JXM17XLD
819,59,right,1.0,39.0,right.jpg,right,1.1526,,A10HW8JXM17XLD
820,60,,1.0,40.0,playground_240.jpg,,,,A10HW8JXM17XLD
821,61,,1.0,41.0,mountain_222.jpg,,,,A10HW8JXM17XLD
822,62,,1.0,42.0,mountain_154.jpg,,,,A10HW8JXM17XLD
823,63,,1.0,43.0,playground_131.jpg,,,,A10HW8JXM17XLD
824,64,,1.0,44.0,playground_76.jpg,,,,A10HW8JXM17XLD
825,65,,1.0,45.0,highway_177.jpg,,,,A10HW8JXM17XLD
826,66,,1.0,46.0,golf_course_217.jpg,,,,A10HW8JXM17XLD
827,67,,1.0,47.0,mountain_232.jpg,,,,A10HW8JXM17XLD
828,68,,1.0,48.0,mountain_230.jpg,,,,A10HW8JXM17XLD
829,69,,1.0,49.0,highway_394.jpg,,,,A10HW8JXM17XLD
830,70,,1.0,50.0,bridge_202.jpg,,,,A10HW8JXM17XLD
831,71,,1.0,51.0,badlands_137.jpg,,,,A10HW8JXM17XLD
832,72,,1.0,52.0,mountain_101.jpg,,,,A10HW8JXM17XLD
833,73,,1.0,53.0,playground_257.jpg,,,,A10HW8JXM17XLD
834,74,right,1.0,54.0,right.jpg,right,1.2804,,A10HW8JXM17XLD
835,75,,1.0,55.0,golf_course_15.jpg,,,,A10HW8JXM17XLD
836,76,,1.0,56.0,playground_117.jpg,,,,A10HW8JXM17XLD
837,77,,1.0,57.0,bridge_91.jpg,,,,A10HW8JXM17XLD
838,78,,1.0,58.0,badlands_184.jpg,,,,A10HW8JXM17XLD
839,79,,1.0,59.0,golf_course_78.jpg,,,,A10HW8JXM17XLD
840,80,,1.0,60.0,playground_10.jpg,,,,A10HW8JXM17XLD
841,81,,1.0,61.0,golf_course_188.jpg,,,,A10HW8JXM17XLD
842,82,,1.0,62.0,playground_144.jpg,,,,A10HW8JXM17XLD
843,83,,1.0,63.0,playground_145.jpg,,,,A10HW8JXM17XLD
844,84,,1.0,64.0,highway_93.jpg,,,,A10HW8JXM17XLD
845,20,,1.0,0.0,badlands_221.jpg,,,,A2B0J7HGR6T34W
846,21,,1.0,1.0,bridge_250.jpg,,,,A2B0J7HGR6T34W
847,22,,1.0,2.0,highway_245.jpg,,,,A2B0J7HGR6T34W
848,23,,1.0,3.0,playground_144.jpg,,,,A2B0J7HGR6T34W
849,24,,1.0,4.0,bridge_91.jpg,,,,A2B0J7HGR6T34W
850,25,,1.0,5.0,golf_course_309.jpg,,,,A2B0J7HGR6T34W
851,26,,1.0,6.0,golf_course_193.jpg,,,,A2B0J7HGR6T34W
852,27,,1.0,7.0,highway_93.jpg,,,,A2B0J7HGR6T34W
853,28,,1.0,8.0,highway_294.jpg,,,,A2B0J7HGR6T34W
854,29,,1.0,9.0,golf_course_15.jpg,,,,A2B0J7HGR6T34W
855,30,,1.0,10.0,playground_131.jpg,,,,A2B0J7HGR6T34W
856,31,,1.0,11.0,badlands_24.jpg,,,,A2B0J7HGR6T34W
857,32,,1.0,12.0,playground_60.jpg,,,,A2B0J7HGR6T34W
858,33,left,1.0,13.0,left.jpg,left,1.2591,,A2B0J7HGR6T34W
859,34,,1.0,14.0,badlands_222.jpg,,,,A2B0J7HGR6T34W
860,35,,1.0,15.0,golf_course_217.jpg,,,,A2B0J7HGR6T34W
861,36,,1.0,16.0,bridge_191.jpg,,,,A2B0J7HGR6T34W
862,37,,1.0,17.0,bridge_202.jpg,,,,A2B0J7HGR6T34W
863,38,,1.0,18.0,highway_273.jpg,,,,A2B0J7HGR6T34W
864,39,,1.0,19.0,golf_course_214.jpg,,,,A2B0J7HGR6T34W
865,40,,1.0,20.0,badlands_113.jpg,,,,A2B0J7HGR6T34W
866,41,left,1.0,21.0,left.jpg,left,1.4591,,A2B0J7HGR6T34W
867,42,,1.0,22.0,mountain_110.jpg,,,,A2B0J7HGR6T34W
868,43,,1.0,23.0,mountain_154.jpg,,,,A2B0J7HGR6T34W
869,44,,1.0,24.0,bridge_108.jpg,,,,A2B0J7HGR6T34W
870,45,,1.0,25.0,badlands_70.jpg,,,,A2B0J7HGR6T34W
871,46,,1.0,26.0,playground_219.jpg,,,,A2B0J7HGR6T34W
872,47,,1.0,27.0,highway_209.jpg,,,,A2B0J7HGR6T34W
873,48,,1.0,28.0,mountain_156.jpg,,,,A2B0J7HGR6T34W
874,49,,1.0,29.0,highway_415.jpg,,,,A2B0J7HGR6T34W
875,50,,1.0,30.0,golf_course_188.jpg,,,,A2B0J7HGR6T34W
876,51,,1.0,31.0,mountain_222.jpg,,,,A2B0J7HGR6T34W
877,52,,1.0,32.0,bridge_146.jpg,,,,A2B0J7HGR6T34W
878,53,,1.0,33.0,highway_156.jpg,,,,A2B0J7HGR6T34W
879,54,left,1.0,34.0,left.jpg,left,1.5031,,A2B0J7HGR6T34W
880,55,,1.0,35.0,playground_240.jpg,,,,A2B0J7HGR6T34W
881,56,,1.0,36.0,playground_145.jpg,,,,A2B0J7HGR6T34W
882,57,,1.0,37.0,highway_359.jpg,,,,A2B0J7HGR6T34W
883,58,right,1.0,38.0,right.jpg,right,1.4399,,A2B0J7HGR6T34W
884,59,,1.0,39.0,bridge_256.jpg,,,,A2B0J7HGR6T34W
885,60,,1.0,40.0,badlands_23.jpg,,,,A2B0J7HGR6T34W
886,61,,1.0,41.0,mountain_123.jpg,,,,A2B0J7HGR6T34W
887,62,,1.0,42.0,badlands_21.jpg,,,,A2B0J7HGR6T34W
888,63,,1.0,43.0,badlands_52.jpg,,,,A2B0J7HGR6T34W
889,64,,1.0,44.0,mountain_293.jpg,,,,A2B0J7HGR6T34W
890,65,,1.0,45.0,highway_177.jpg,,,,A2B0J7HGR6T34W
891,66,,1.0,46.0,bridge_172.jpg,,,,A2B0J7HGR6T34W
892,67,,1.0,47.0,golf_course_78.jpg,,,,A2B0J7HGR6T34W
893,68,left,1.0,48.0,left.jpg,left,1.2613,,A2B0J7HGR6T34W
894,69,,1.0,49.0,golf_course_87.jpg,,,,A2B0J7HGR6T34W
895,70,,1.0,50.0,golf_course_331.jpg,,,,A2B0J7HGR6T34W
896,71,,1.0,51.0,mountain_101.jpg,,,,A2B0J7HGR6T34W
897,72,,1.0,52.0,bridge_65.jpg,,,,A2B0J7HGR6T34W
898,73,,1.0,53.0,playground_117.jpg,,,,A2B0J7HGR6T34W
899,74,,1.0,54.0,bridge_128.jpg,,,,A2B0J7HGR6T34W
900,75,,1.0,55.0,playground_257.jpg,,,,A2B0J7HGR6T34W
901,76,,1.0,56.0,badlands_137.jpg,,,,A2B0J7HGR6T34W
902,77,,1.0,57.0,playground_76.jpg,,,,A2B0J7HGR6T34W
903,78,,1.0,58.0,playground_10.jpg,,,,A2B0J7HGR6T34W
904,79,,1.0,59.0,mountain_232.jpg,,,,A2B0J7HGR6T34W
905,80,,1.0,60.0,highway_394.jpg,,,,A2B0J7HGR6T34W
906,81,,1.0,61.0,golf_course_195.jpg,,,,A2B0J7HGR6T34W
907,82,,1.0,62.0,mountain_57.jpg,,,,A2B0J7HGR6T34W
908,83,,1.0,63.0,mountain_230.jpg,,,,A2B0J7HGR6T34W
909,84,,1.0,64.0,badlands_184.jpg,,,,A2B0J7HGR6T34W
910,20,,1.0,0.0,playground_76.jpg,,,,A1PRUVH5Q0T9FS
911,21,,1.0,1.0,bridge_256.jpg,,,,A1PRUVH5Q0T9FS
912,22,,1.0,2.0,golf_course_309.jpg,,,,A1PRUVH5Q0T9FS
913,23,,1.0,3.0,bridge_146.jpg,,,,A1PRUVH5Q0T9FS
914,24,,1.0,4.0,golf_course_15.jpg,,,,A1PRUVH5Q0T9FS
915,25,,1.0,5.0,bridge_108.jpg,,,,A1PRUVH5Q0T9FS
916,26,,1.0,6.0,bridge_191.jpg,,,,A1PRUVH5Q0T9FS
917,27,,1.0,7.0,playground_240.jpg,,,,A1PRUVH5Q0T9FS
918,28,,1.0,8.0,highway_209.jpg,,,,A1PRUVH5Q0T9FS
919,29,,1.0,9.0,highway_294.jpg,,,,A1PRUVH5Q0T9FS
920,30,,1.0,10.0,playground_60.jpg,,,,A1PRUVH5Q0T9FS
921,31,,1.0,11.0,badlands_70.jpg,,,,A1PRUVH5Q0T9FS
922,32,,1.0,12.0,golf_course_188.jpg,,,,A1PRUVH5Q0T9FS
923,33,right,1.0,13.0,right.jpg,right,1.1713,,A1PRUVH5Q0T9FS
924,34,,1.0,14.0,playground_219.jpg,,,,A1PRUVH5Q0T9FS
925,35,,1.0,15.0,mountain_232.jpg,,,,A1PRUVH5Q0T9FS
926,36,,1.0,16.0,bridge_128.jpg,,,,A1PRUVH5Q0T9FS
927,37,,1.0,17.0,golf_course_78.jpg,,,,A1PRUVH5Q0T9FS
928,38,right,1.0,18.0,right.jpg,right,1.4555,,A1PRUVH5Q0T9FS
929,39,,1.0,19.0,highway_177.jpg,,,,A1PRUVH5Q0T9FS
930,40,,1.0,20.0,golf_course_87.jpg,,,,A1PRUVH5Q0T9FS
931,41,,1.0,21.0,golf_course_217.jpg,,,,A1PRUVH5Q0T9FS
932,42,,1.0,22.0,mountain_230.jpg,,,,A1PRUVH5Q0T9FS
933,43,,1.0,23.0,badlands_21.jpg,,,,A1PRUVH5Q0T9FS
934,44,,1.0,24.0,bridge_202.jpg,,,,A1PRUVH5Q0T9FS
935,45,,1.0,25.0,mountain_222.jpg,,,,A1PRUVH5Q0T9FS
936,46,left,1.0,26.0,left.jpg,left,1.1757,,A1PRUVH5Q0T9FS
937,47,,1.0,27.0,golf_course_195.jpg,,,,A1PRUVH5Q0T9FS
938,48,,1.0,28.0,badlands_23.jpg,,,,A1PRUVH5Q0T9FS
939,49,,1.0,29.0,mountain_101.jpg,,,,A1PRUVH5Q0T9FS
940,50,,1.0,30.0,golf_course_214.jpg,,,,A1PRUVH5Q0T9FS
941,51,,1.0,31.0,highway_93.jpg,,,,A1PRUVH5Q0T9FS
942,52,,1.0,32.0,mountain_293.jpg,,,,A1PRUVH5Q0T9FS
943,53,,1.0,33.0,badlands_222.jpg,,,,A1PRUVH5Q0T9FS
944,54,,1.0,34.0,bridge_172.jpg,,,,A1PRUVH5Q0T9FS
945,55,,1.0,35.0,playground_144.jpg,,,,A1PRUVH5Q0T9FS
946,56,left,1.0,36.0,left.jpg,left,1.452,,A1PRUVH5Q0T9FS
947,57,,1.0,37.0,badlands_113.jpg,,,,A1PRUVH5Q0T9FS
948,58,,1.0,38.0,mountain_154.jpg,,,,A1PRUVH5Q0T9FS
949,59,,1.0,39.0,bridge_65.jpg,,,,A1PRUVH5Q0T9FS
950,60,,1.0,40.0,bridge_91.jpg,,,,A1PRUVH5Q0T9FS
951,61,,1.0,41.0,playground_117.jpg,,,,A1PRUVH5Q0T9FS
952,62,,1.0,42.0,bridge_250.jpg,,,,A1PRUVH5Q0T9FS
953,63,,1.0,43.0,mountain_123.jpg,,,,A1PRUVH5Q0T9FS
954,64,,1.0,44.0,golf_course_193.jpg,,,,A1PRUVH5Q0T9FS
955,65,,1.0,45.0,highway_245.jpg,,,,A1PRUVH5Q0T9FS
956,66,,1.0,46.0,highway_415.jpg,,,,A1PRUVH5Q0T9FS
957,67,right,1.0,47.0,right.jpg,right,1.1809,,A1PRUVH5Q0T9FS
958,68,,1.0,48.0,highway_359.jpg,,,,A1PRUVH5Q0T9FS
959,69,,1.0,49.0,highway_273.jpg,,,,A1PRUVH5Q0T9FS
960,70,,1.0,50.0,playground_10.jpg,,,,A1PRUVH5Q0T9FS
961,71,,1.0,51.0,playground_145.jpg,,,,A1PRUVH5Q0T9FS
962,72,,1.0,52.0,mountain_57.jpg,,,,A1PRUVH5Q0T9FS
963,73,,1.0,53.0,badlands_24.jpg,,,,A1PRUVH5Q0T9FS
964,74,,1.0,54.0,playground_257.jpg,,,,A1PRUVH5Q0T9FS
965,75,,1.0,55.0,badlands_221.jpg,,,,A1PRUVH5Q0T9FS
966,76,,1.0,56.0,mountain_110.jpg,,,,A1PRUVH5Q0T9FS
967,77,,1.0,57.0,badlands_52.jpg,,,,A1PRUVH5Q0T9FS
968,78,,1.0,58.0,badlands_137.jpg,,,,A1PRUVH5Q0T9FS
969,79,,1.0,59.0,highway_394.jpg,,,,A1PRUVH5Q0T9FS
970,80,,1.0,60.0,mountain_156.jpg,,,,A1PRUVH5Q0T9FS
971,81,,1.0,61.0,playground_131.jpg,,,,A1PRUVH5Q0T9FS
972,82,,1.0,62.0,golf_course_331.jpg,,,,A1PRUVH5Q0T9FS
973,83,,1.0,63.0,badlands_184.jpg,,,,A1PRUVH5Q0T9FS
974,84,,1.0,64.0,highway_156.jpg,,,,A1PRUVH5Q0T9FS
975,20,,1.0,0.0,highway_93.jpg,,,,AR6H3B01WJ1FQ
976,21,,1.0,1.0,mountain_101.jpg,,,,AR6H3B01WJ1FQ
977,22,,1.0,2.0,playground_76.jpg,,,,AR6H3B01WJ1FQ
978,23,,1.0,3.0,badlands_113.jpg,,,,AR6H3B01WJ1FQ
979,24,,1.0,4.0,playground_117.jpg,,,,AR6H3B01WJ1FQ
980,25,,1.0,5.0,golf_course_188.jpg,,,,AR6H3B01WJ1FQ
981,26,right,1.0,6.0,right.jpg,right,1.839,,AR6H3B01WJ1FQ
982,27,,1.0,7.0,highway_294.jpg,,,,AR6H3B01WJ1FQ
983,28,,1.0,8.0,bridge_191.jpg,,,,AR6H3B01WJ1FQ
984,29,,1.0,9.0,playground_219.jpg,,,,AR6H3B01WJ1FQ
985,30,,1.0,10.0,golf_course_214.jpg,,,,AR6H3B01WJ1FQ
986,31,,1.0,11.0,mountain_154.jpg,,,,AR6H3B01WJ1FQ
987,32,,1.0,12.0,highway_394.jpg,,,,AR6H3B01WJ1FQ
988,33,,1.0,13.0,golf_course_193.jpg,,,,AR6H3B01WJ1FQ
989,34,,1.0,14.0,mountain_57.jpg,,,,AR6H3B01WJ1FQ
990,35,,1.0,15.0,golf_course_15.jpg,,,,AR6H3B01WJ1FQ
991,36,,1.0,16.0,bridge_108.jpg,,,,AR6H3B01WJ1FQ
992,37,,1.0,17.0,golf_course_309.jpg,,,,AR6H3B01WJ1FQ
993,38,,1.0,18.0,bridge_128.jpg,,,,AR6H3B01WJ1FQ
994,39,,1.0,19.0,mountain_232.jpg,,,,AR6H3B01WJ1FQ
995,40,,1.0,20.0,playground_144.jpg,,,,AR6H3B01WJ1FQ
996,41,,1.0,21.0,bridge_146.jpg,,,,AR6H3B01WJ1FQ
997,42,right,1.0,22.0,right.jpg,right,1.8048,,AR6H3B01WJ1FQ
998,43,,1.0,23.0,bridge_91.jpg,,,,AR6H3B01WJ1FQ
999,44,,1.0,24.0,mountain_222.jpg,,,,AR6H3B01WJ1FQ
1000,45,,1.0,25.0,golf_course_195.jpg,,,,AR6H3B01WJ1FQ
1001,46,,1.0,26.0,badlands_137.jpg,,,,AR6H3B01WJ1FQ
1002,47,,1.0,27.0,highway_415.jpg,,,,AR6H3B01WJ1FQ
1003,48,,1.0,28.0,mountain_110.jpg,,,,AR6H3B01WJ1FQ
1004,49,,1.0,29.0,bridge_256.jpg,,,,AR6H3B01WJ1FQ
1005,50,,1.0,30.0,golf_course_78.jpg,,,,AR6H3B01WJ1FQ
1006,51,left,1.0,31.0,left.jpg,left,1.6666,,AR6H3B01WJ1FQ
1007,52,,1.0,32.0,badlands_24.jpg,,,,AR6H3B01WJ1FQ
1008,53,,1.0,33.0,badlands_23.jpg,,,,AR6H3B01WJ1FQ
1009,54,,1.0,34.0,playground_131.jpg,,,,AR6H3B01WJ1FQ
1010,55,,1.0,35.0,badlands_21.jpg,,,,AR6H3B01WJ1FQ
1011,56,left,1.0,36.0,left.jpg,left,1.5929,,AR6H3B01WJ1FQ
1012,57,,1.0,37.0,playground_240.jpg,,,,AR6H3B01WJ1FQ
1013,58,,1.0,38.0,highway_177.jpg,,,,AR6H3B01WJ1FQ
1014,59,,1.0,39.0,golf_course_331.jpg,,,,AR6H3B01WJ1FQ
1015,60,,1.0,40.0,playground_145.jpg,,,,AR6H3B01WJ1FQ
1016,61,,1.0,41.0,playground_257.jpg,,,,AR6H3B01WJ1FQ
1017,62,,1.0,42.0,mountain_230.jpg,,,,AR6H3B01WJ1FQ
1018,63,,1.0,43.0,highway_156.jpg,,,,AR6H3B01WJ1FQ
1019,64,,1.0,44.0,highway_245.jpg,,,,AR6H3B01WJ1FQ
1020,65,,1.0,45.0,golf_course_217.jpg,,,,AR6H3B01WJ1FQ
1021,66,left,1.0,46.0,left.jpg,left,1.5932,,AR6H3B01WJ1FQ
1022,67,,1.0,47.0,mountain_123.jpg,,,,AR6H3B01WJ1FQ
1023,68,,1.0,48.0,badlands_52.jpg,,,,AR6H3B01WJ1FQ
1024,69,,1.0,49.0,mountain_156.jpg,,,,AR6H3B01WJ1FQ
1025,70,,1.0,50.0,bridge_65.jpg,,,,AR6H3B01WJ1FQ
1026,71,,1.0,51.0,golf_course_87.jpg,,,,AR6H3B01WJ1FQ
1027,72,,1.0,52.0,bridge_202.jpg,,,,AR6H3B01WJ1FQ
1028,73,,1.0,53.0,bridge_250.jpg,,,,AR6H3B01WJ1FQ
1029,74,,1.0,54.0,playground_10.jpg,,,,AR6H3B01WJ1FQ
1030,75,,1.0,55.0,playground_60.jpg,,,,AR6H3B01WJ1FQ
1031,76,,1.0,56.0,badlands_222.jpg,,,,AR6H3B01WJ1FQ
1032,77,,1.0,57.0,badlands_70.jpg,,,,AR6H3B01WJ1FQ
1033,78,,1.0,58.0,highway_359.jpg,,,,AR6H3B01WJ1FQ
1034,79,,1.0,59.0,highway_209.jpg,,,,AR6H3B01WJ1FQ
