,index,test_encoding_response.keys,test_encoding_response.corr,trials.thisTrialN,target,category,correct,test_encoding_response.rt,key_resp_end.keys,subject
319,79,,1.0,59.0,playground_117.jpg,playground,,,,A2PBFKNWWIIAO8
320,80,,1.0,60.0,highway_245.jpg,highway,,,,A2PBFKNWWIIAO8
321,81,,1.0,61.0,golf_course_87.jpg,golf,,,,A2PBFKNWWIIAO8
322,82,,1.0,62.0,golf_course_78.jpg,golf,,,,A2PBFKNWWIIAO8
323,83,,1.0,63.0,bridge_128.jpg,bridge,,,,A2PBFKNWWIIAO8
324,84,,1.0,64.0,playground_60.jpg,playground,,,,A2PBFKNWWIIAO8
325,20,,1.0,0.0,mountain_57.jpg,mountain,,,,A3V2XCDF45VN9X
326,21,,1.0,1.0,highway_359.jpg,highway,,,,A3V2XCDF45VN9X
327,22,,1.0,2.0,highway_415.jpg,highway,,,,A3V2XCDF45VN9X
328,23,,1.0,3.0,bridge_172.jpg,bridge,,,,A3V2XCDF45VN9X
329,24,,1.0,4.0,playground_117.jpg,playground,,,,A3V2XCDF45VN9X
330,25,,1.0,5.0,golf_course_195.jpg,golf,,,,A3V2XCDF45VN9X
331,26,,1.0,6.0,bridge_65.jpg,bridge,,,,A3V2XCDF45VN9X
332,27,,1.0,7.0,bridge_146.jpg,bridge,,,,A3V2XCDF45VN9X
333,28,,1.0,8.0,mountain_230.jpg,mountain,,,,A3V2XCDF45VN9X
334,29,,1.0,9.0,badlands_23.jpg,badlands,,,,A3V2XCDF45VN9X
335,30,,1.0,10.0,bridge_202.jpg,bridge,,,,A3V2XCDF45VN9X
336,31,,1.0,11.0,playground_145.jpg,playground,,,,A3V2XCDF45VN9X
337,32,,1.0,12.0,mountain_123.jpg,mountain,,,,A3V2XCDF45VN9X
338,33,,1.0,13.0,golf_course_15.jpg,golf,,,,A3V2XCDF45VN9X
339,34,left,1.0,14.0,left.jpg,,left,1.0499,,A3V2XCDF45VN9X
340,35,,1.0,15.0,mountain_101.jpg,mountain,,,,A3V2XCDF45VN9X
341,36,,1.0,16.0,badlands_184.jpg,badlands,,,,A3V2XCDF45VN9X
342,37,,1.0,17.0,playground_76.jpg,playground,,,,A3V2XCDF45VN9X
343,38,,1.0,18.0,badlands_70.jpg,badlands,,,,A3V2XCDF45VN9X
344,39,,1.0,19.0,highway_177.jpg,highway,,,,A3V2XCDF45VN9X
345,40,,1.0,20.0,playground_131.jpg,playground,,,,A3V2XCDF45VN9X
346,41,,1.0,21.0,badlands_113.jpg,badlands,,,,A3V2XCDF45VN9X
347,42,,1.0,22.0,playground_219.jpg,playground,,,,A3V2XCDF45VN9X
348,43,,1.0,23.0,highway_245.jpg,highway,,,,A3V2XCDF45VN9X
349,44,right,1.0,24.0,right.jpg,,right,0.8505,,A3V2XCDF45VN9X
350,45,,1.0,25.0,golf_course_309.jpg,golf,,,,A3V2XCDF45VN9X
351,46,,1.0,26.0,playground_60.jpg,playground,,,,A3V2XCDF45VN9X
352,47,left,1.0,27.0,left.jpg,,left,1.1308,,A3V2XCDF45VN9X
353,48,,1.0,28.0,bridge_91.jpg,bridge,,,,A3V2XCDF45VN9X
354,49,,1.0,29.0,golf_course_331.jpg,golf,,,,A3V2XCDF45VN9X
355,50,,1.0,30.0,golf_course_193.jpg,golf,,,,A3V2XCDF45VN9X
356,51,,1.0,31.0,golf_course_188.jpg,golf,,,,A3V2XCDF45VN9X
357,52,,1.0,32.0,highway_394.jpg,highway,,,,A3V2XCDF45VN9X
358,53,,1.0,33.0,golf_course_87.jpg,golf,,,,A3V2XCDF45VN9X
359,54,,1.0,34.0,badlands_222.jpg,badlands,,,,A3V2XCDF45VN9X
360,55,,1.0,35.0,mountain_232.jpg,mountain,,,,A3V2XCDF45VN9X
361,56,,1.0,36.0,mountain_110.jpg,mountain,,,,A3V2XCDF45VN9X
362,57,,1.0,37.0,highway_294.jpg,highway,,,,A3V2XCDF45VN9X
363,58,,1.0,38.0,mountain_154.jpg,mountain,,,,A3V2XCDF45VN9X
364,59,,1.0,39.0,badlands_21.jpg,badlands,,,,A3V2XCDF45VN9X
365,60,,1.0,40.0,badlands_24.jpg,badlands,,,,A3V2XCDF45VN9X
366,61,,1.0,41.0,golf_course_78.jpg,golf,,,,A3V2XCDF45VN9X
367,62,,1.0,42.0,badlands_137.jpg,badlands,,,,A3V2XCDF45VN9X
368,63,,1.0,43.0,bridge_191.jpg,bridge,,,,A3V2XCDF45VN9X
369,64,right,1.0,44.0,right.jpg,,right,0.8645,,A3V2XCDF45VN9X
370,65,,1.0,45.0,badlands_221.jpg,badlands,,,,A3V2XCDF45VN9X
371,66,,1.0,46.0,mountain_222.jpg,mountain,,,,A3V2XCDF45VN9X
372,67,,1.0,47.0,mountain_293.jpg,mountain,,,,A3V2XCDF45VN9X
373,68,,1.0,48.0,bridge_256.jpg,bridge,,,,A3V2XCDF45VN9X
374,69,,1.0,49.0,bridge_108.jpg,bridge,,,,A3V2XCDF45VN9X
375,70,,1.0,50.0,golf_course_217.jpg,golf,,,,A3V2XCDF45VN9X
376,71,,1.0,51.0,highway_273.jpg,highway,,,,A3V2XCDF45VN9X
377,72,left,1.0,52.0,left.jpg,,left,1.3169,,A3V2XCDF45VN9X
378,73,,1.0,53.0,bridge_250.jpg,bridge,,,,A3V2XCDF45VN9X
379,74,,1.0,54.0,bridge_128.jpg,bridge,,,,A3V2XCDF45VN9X
380,75,,1.0,55.0,highway_156.jpg,highway,,,,A3V2XCDF45VN9X
381,76,,1.0,56.0,highway_93.jpg,highway,,,,A3V2XCDF45VN9X
382,77,,1.0,57.0,highway_209.jpg,highway,,,,A3V2XCDF45VN9X
383,78,,1.0,58.0,playground_257.jpg,playground,,,,A3V2XCDF45VN9X
384,79,,1.0,59.0,badlands_52.jpg,badlands,,,,A3V2XCDF45VN9X
385,80,,1.0,60.0,golf_course_214.jpg,golf,,,,A3V2XCDF45VN9X
386,81,,1.0,61.0,playground_240.jpg,playground,,,,A3V2XCDF45VN9X
387,82,,1.0,62.0,playground_10.jpg,playground,,,,A3V2XCDF45VN9X
388,83,,1.0,63.0,mountain_156.jpg,mountain,,,,A3V2XCDF45VN9X
389,84,,1.0,64.0,playground_144.jpg,playground,,,,A3V2XCDF45VN9X
390,20,,1.0,0.0,playground_60.jpg,playground,,,,ADP3FQJ88ATS0
391,21,,1.0,1.0,golf_course_214.jpg,golf,,,,ADP3FQJ88ATS0
392,22,,1.0,2.0,mountain_232.jpg,mountain,,,,ADP3FQJ88ATS0
393,23,,1.0,3.0,mountain_222.jpg,mountain,,,,ADP3FQJ88ATS0
394,24,,1.0,4.0,playground_240.jpg,playground,,,,ADP3FQJ88ATS0
395,25,,1.0,5.0,bridge_202.jpg,bridge,,,,ADP3FQJ88ATS0
396,26,,1.0,6.0,badlands_52.jpg,badlands,,,,ADP3FQJ88ATS0
397,27,,1.0,7.0,mountain_101.jpg,mountain,,,,ADP3FQJ88ATS0
398,28,,1.0,8.0,golf_course_331.jpg,golf,,,,ADP3FQJ88ATS0
399,29,,1.0,9.0,badlands_222.jpg,badlands,,,,ADP3FQJ88ATS0
400,30,,1.0,10.0,golf_course_193.jpg,golf,,,,ADP3FQJ88ATS0
401,31,right,1.0,11.0,right.jpg,,right,1.701,,ADP3FQJ88ATS0
402,32,,1.0,12.0,playground_131.jpg,playground,,,,ADP3FQJ88ATS0
403,33,,1.0,13.0,golf_course_309.jpg,golf,,,,ADP3FQJ88ATS0
404,34,,1.0,14.0,highway_245.jpg,highway,,,,ADP3FQJ88ATS0
405,35,,1.0,15.0,mountain_123.jpg,mountain,,,,ADP3FQJ88ATS0
406,36,,1.0,16.0,highway_209.jpg,highway,,,,ADP3FQJ88ATS0
407,37,,1.0,17.0,bridge_128.jpg,bridge,,,,ADP3FQJ88ATS0
408,38,,1.0,18.0,badlands_70.jpg,badlands,,,,ADP3FQJ88ATS0
409,39,,1.0,19.0,mountain_154.jpg,mountain,,,,ADP3FQJ88ATS0
410,40,,1.0,20.0,golf_course_15.jpg,golf,,,,ADP3FQJ88ATS0
411,41,,1.0,21.0,bridge_91.jpg,bridge,,,,ADP3FQJ88ATS0
412,42,,1.0,22.0,badlands_184.jpg,badlands,,,,ADP3FQJ88ATS0
413,43,left,0.0,23.0,right.jpg,,right,0.007,,ADP3FQJ88ATS0
414,44,,1.0,24.0,highway_415.jpg,highway,,,,ADP3FQJ88ATS0
415,45,,1.0,25.0,bridge_250.jpg,bridge,,,,ADP3FQJ88ATS0
416,46,,1.0,26.0,badlands_113.jpg,badlands,,,,ADP3FQJ88ATS0
417,47,,1.0,27.0,mountain_293.jpg,mountain,,,,ADP3FQJ88ATS0
418,48,,1.0,28.0,highway_93.jpg,highway,,,,ADP3FQJ88ATS0
419,49,,1.0,29.0,highway_156.jpg,highway,,,,ADP3FQJ88ATS0
420,50,left,0.0,30.0,right.jpg,,right,0.232,,ADP3FQJ88ATS0
421,51,,1.0,31.0,mountain_110.jpg,mountain,,,,ADP3FQJ88ATS0
422,52,,1.0,32.0,bridge_108.jpg,bridge,,,,ADP3FQJ88ATS0
423,53,,1.0,33.0,playground_117.jpg,playground,,,,ADP3FQJ88ATS0
424,54,,1.0,34.0,mountain_57.jpg,mountain,,,,ADP3FQJ88ATS0
425,55,,1.0,35.0,bridge_172.jpg,bridge,,,,ADP3FQJ88ATS0
426,56,left,1.0,36.0,left.jpg,,left,0.49,,ADP3FQJ88ATS0
427,57,,1.0,37.0,playground_257.jpg,playground,,,,ADP3FQJ88ATS0
428,58,,1.0,38.0,mountain_156.jpg,mountain,,,,ADP3FQJ88ATS0
429,59,,1.0,39.0,playground_76.jpg,playground,,,,ADP3FQJ88ATS0
430,60,,1.0,40.0,highway_394.jpg,highway,,,,ADP3FQJ88ATS0
431,61,,1.0,41.0,highway_177.jpg,highway,,,,ADP3FQJ88ATS0
432,62,,1.0,42.0,badlands_23.jpg,badlands,,,,ADP3FQJ88ATS0
433,63,,1.0,43.0,bridge_191.jpg,bridge,,,,ADP3FQJ88ATS0
434,64,,1.0,44.0,playground_10.jpg,playground,,,,ADP3FQJ88ATS0
435,65,,1.0,45.0,badlands_21.jpg,badlands,,,,ADP3FQJ88ATS0
436,66,,1.0,46.0,highway_359.jpg,highway,,,,ADP3FQJ88ATS0
437,67,,1.0,47.0,playground_144.jpg,playground,,,,ADP3FQJ88ATS0
438,68,,1.0,48.0,golf_course_195.jpg,golf,,,,ADP3FQJ88ATS0
439,69,,1.0,49.0,playground_145.jpg,playground,,,,ADP3FQJ88ATS0
440,70,,1.0,50.0,badlands_221.jpg,badlands,,,,ADP3FQJ88ATS0
441,71,,1.0,51.0,highway_294.jpg,highway,,,,ADP3FQJ88ATS0
442,72,right,1.0,52.0,right.jpg,,right,1.219,,ADP3FQJ88ATS0
443,73,,1.0,53.0,bridge_146.jpg,bridge,,,,ADP3FQJ88ATS0
444,74,,1.0,54.0,golf_course_217.jpg,golf,,,,ADP3FQJ88ATS0
445,75,,1.0,55.0,golf_course_78.jpg,golf,,,,ADP3FQJ88ATS0
446,76,,1.0,56.0,badlands_137.jpg,badlands,,,,ADP3FQJ88ATS0
447,77,,1.0,57.0,playground_219.jpg,playground,,,,ADP3FQJ88ATS0
448,78,,1.0,58.0,golf_course_87.jpg,golf,,,,ADP3FQJ88ATS0
449,79,,1.0,59.0,bridge_256.jpg,bridge,,,,ADP3FQJ88ATS0
450,80,,1.0,60.0,mountain_230.jpg,mountain,,,,ADP3FQJ88ATS0
451,81,,1.0,61.0,bridge_65.jpg,bridge,,,,ADP3FQJ88ATS0
452,82,,1.0,62.0,highway_273.jpg,highway,,,,ADP3FQJ88ATS0
453,83,,1.0,63.0,golf_course_188.jpg,golf,,,,ADP3FQJ88ATS0
454,84,,1.0,64.0,badlands_24.jpg,badlands,,,,ADP3FQJ88ATS0
455,20,,1.0,0.0,bridge_91.jpg,bridge,,,,A34A8MQJ7X1LCS
456,21,,1.0,1.0,playground_219.jpg,playground,,,,A34A8MQJ7X1LCS
457,22,,1.0,2.0,mountain_110.jpg,mountain,,,,A34A8MQJ7X1LCS
458,23,,1.0,3.0,golf_course_78.jpg,golf,,,,A34A8MQJ7X1LCS
459,24,,1.0,4.0,golf_course_217.jpg,golf,,,,A34A8MQJ7X1LCS
460,25,,1.0,5.0,playground_60.jpg,playground,,,,A34A8MQJ7X1LCS
461,26,,1.0,6.0,golf_course_15.jpg,golf,,,,A34A8MQJ7X1LCS
462,27,,1.0,7.0,mountain_154.jpg,mountain,,,,A34A8MQJ7X1LCS
463,28,,0.0,8.0,left.jpg,,left,,,A34A8MQJ7X1LCS
464,29,,1.0,9.0,golf_course_309.jpg,golf,,,,A34A8MQJ7X1LCS
465,30,,1.0,10.0,badlands_23.jpg,badlands,,,,A34A8MQJ7X1LCS
466,31,,1.0,11.0,golf_course_87.jpg,golf,,,,A34A8MQJ7X1LCS
467,32,,1.0,12.0,playground_144.jpg,playground,,,,A34A8MQJ7X1LCS
468,33,,1.0,13.0,bridge_108.jpg,bridge,,,,A34A8MQJ7X1LCS
469,34,,1.0,14.0,bridge_65.jpg,bridge,,,,A34A8MQJ7X1LCS
470,35,,1.0,15.0,bridge_128.jpg,bridge,,,,A34A8MQJ7X1LCS
471,36,,1.0,16.0,mountain_123.jpg,mountain,,,,A34A8MQJ7X1LCS
472,37,,1.0,17.0,badlands_222.jpg,badlands,,,,A34A8MQJ7X1LCS
473,38,,1.0,18.0,mountain_222.jpg,mountain,,,,A34A8MQJ7X1LCS
474,39,,1.0,19.0,highway_394.jpg,highway,,,,A34A8MQJ7X1LCS
475,40,,1.0,20.0,golf_course_195.jpg,golf,,,,A34A8MQJ7X1LCS
476,41,,1.0,21.0,highway_245.jpg,highway,,,,A34A8MQJ7X1LCS
477,42,,1.0,22.0,highway_359.jpg,highway,,,,A34A8MQJ7X1LCS
478,43,,1.0,23.0,bridge_146.jpg,bridge,,,,A34A8MQJ7X1LCS
479,44,,0.0,24.0,right.jpg,,right,,,A34A8MQJ7X1LCS
480,45,,1.0,25.0,mountain_232.jpg,mountain,,,,A34A8MQJ7X1LCS
481,46,,1.0,26.0,badlands_184.jpg,badlands,,,,A34A8MQJ7X1LCS
482,47,,1.0,27.0,badlands_52.jpg,badlands,,,,A34A8MQJ7X1LCS
483,48,,1.0,28.0,bridge_250.jpg,bridge,,,,A34A8MQJ7X1LCS
484,49,,1.0,29.0,mountain_57.jpg,mountain,,,,A34A8MQJ7X1LCS
485,50,,1.0,30.0,golf_course_331.jpg,golf,,,,A34A8MQJ7X1LCS
486,51,,1.0,31.0,bridge_256.jpg,bridge,,,,A34A8MQJ7X1LCS
487,52,,0.0,32.0,right.jpg,,right,,,A34A8MQJ7X1LCS
488,53,,1.0,33.0,bridge_191.jpg,bridge,,,,A34A8MQJ7X1LCS
489,54,,1.0,34.0,playground_117.jpg,playground,,,,A34A8MQJ7X1LCS
490,55,,1.0,35.0,badlands_70.jpg,badlands,,,,A34A8MQJ7X1LCS
491,56,,1.0,36.0,golf_course_193.jpg,golf,,,,A34A8MQJ7X1LCS
492,57,,1.0,37.0,highway_93.jpg,highway,,,,A34A8MQJ7X1LCS
493,58,,1.0,38.0,mountain_293.jpg,mountain,,,,A34A8MQJ7X1LCS
494,59,,1.0,39.0,highway_177.jpg,highway,,,,A34A8MQJ7X1LCS
495,60,,1.0,40.0,bridge_202.jpg,bridge,,,,A34A8MQJ7X1LCS
496,61,,1.0,41.0,golf_course_214.jpg,golf,,,,A34A8MQJ7X1LCS
497,62,,1.0,42.0,highway_415.jpg,highway,,,,A34A8MQJ7X1LCS
498,63,,1.0,43.0,mountain_156.jpg,mountain,,,,A34A8MQJ7X1LCS
499,64,,0.0,44.0,right.jpg,,right,,,A34A8MQJ7X1LCS
500,65,,1.0,45.0,playground_10.jpg,playground,,,,A34A8MQJ7X1LCS
501,66,,1.0,46.0,playground_131.jpg,playground,,,,A34A8MQJ7X1LCS
502,67,right,1.0,47.0,right.jpg,,right,2.3753,,A34A8MQJ7X1LCS
503,68,,1.0,48.0,playground_240.jpg,playground,,,,A34A8MQJ7X1LCS
504,69,,1.0,49.0,mountain_230.jpg,mountain,,,,A34A8MQJ7X1LCS
505,70,,1.0,50.0,badlands_113.jpg,badlands,,,,A34A8MQJ7X1LCS
506,71,,1.0,51.0,playground_145.jpg,playground,,,,A34A8MQJ7X1LCS
507,72,,1.0,52.0,highway_156.jpg,highway,,,,A34A8MQJ7X1LCS
508,73,,1.0,53.0,playground_257.jpg,playground,,,,A34A8MQJ7X1LCS
509,74,,1.0,54.0,golf_course_188.jpg,golf,,,,A34A8MQJ7X1LCS
510,75,,1.0,55.0,badlands_137.jpg,badlands,,,,A34A8MQJ7X1LCS
511,76,,1.0,56.0,bridge_172.jpg,bridge,,,,A34A8MQJ7X1LCS
512,77,,1.0,57.0,highway_209.jpg,highway,,,,A34A8MQJ7X1LCS
513,78,,1.0,58.0,badlands_24.jpg,badlands,,,,A34A8MQJ7X1LCS
514,79,,1.0,59.0,highway_273.jpg,highway,,,,A34A8MQJ7X1LCS
515,80,,1.0,60.0,badlands_21.jpg,badlands,,,,A34A8MQJ7X1LCS
516,81,,1.0,61.0,playground_76.jpg,playground,,,,A34A8MQJ7X1LCS
517,82,,1.0,62.0,badlands_221.jpg,badlands,,,,A34A8MQJ7X1LCS
518,83,,1.0,63.0,mountain_101.jpg,mountain,,,,A34A8MQJ7X1LCS
519,84,,1.0,64.0,highway_294.jpg,highway,,,,A34A8MQJ7X1LCS
520,20,,1.0,0.0,mountain_293.jpg,mountain,,,,A2U5OFMW8H30PC
521,21,,1.0,1.0,highway_245.jpg,highway,,,,A2U5OFMW8H30PC
522,22,,1.0,2.0,highway_359.jpg,highway,,,,A2U5OFMW8H30PC
523,23,,1.0,3.0,bridge_202.jpg,bridge,,,,A2U5OFMW8H30PC
524,24,,1.0,4.0,highway_273.jpg,highway,,,,A2U5OFMW8H30PC
525,25,,1.0,5.0,bridge_250.jpg,bridge,,,,A2U5OFMW8H30PC
526,26,,1.0,6.0,golf_course_15.jpg,golf,,,,A2U5OFMW8H30PC
527,27,right,1.0,7.0,right.jpg,,right,0.9939,,A2U5OFMW8H30PC
528,28,,1.0,8.0,playground_76.jpg,playground,,,,A2U5OFMW8H30PC
529,29,,1.0,9.0,golf_course_331.jpg,golf,,,,A2U5OFMW8H30PC
530,30,,1.0,10.0,badlands_221.jpg,badlands,,,,A2U5OFMW8H30PC
531,31,,1.0,11.0,highway_209.jpg,highway,,,,A2U5OFMW8H30PC
532,32,,1.0,12.0,badlands_23.jpg,badlands,,,,A2U5OFMW8H30PC
533,33,,1.0,13.0,mountain_232.jpg,mountain,,,,A2U5OFMW8H30PC
534,34,,1.0,14.0,mountain_110.jpg,mountain,,,,A2U5OFMW8H30PC
535,35,,1.0,15.0,bridge_256.jpg,bridge,,,,A2U5OFMW8H30PC
536,36,,1.0,16.0,badlands_113.jpg,badlands,,,,A2U5OFMW8H30PC
537,37,,1.0,17.0,bridge_128.jpg,bridge,,,,A2U5OFMW8H30PC
538,38,,1.0,18.0,highway_156.jpg,highway,,,,A2U5OFMW8H30PC
539,39,,1.0,19.0,highway_177.jpg,highway,,,,A2U5OFMW8H30PC
540,40,,1.0,20.0,bridge_191.jpg,bridge,,,,A2U5OFMW8H30PC
541,41,right,1.0,21.0,right.jpg,,right,1.1178,,A2U5OFMW8H30PC
542,42,,1.0,22.0,highway_415.jpg,highway,,,,A2U5OFMW8H30PC
543,43,,1.0,23.0,badlands_222.jpg,badlands,,,,A2U5OFMW8H30PC
544,44,,1.0,24.0,bridge_91.jpg,bridge,,,,A2U5OFMW8H30PC
545,45,,1.0,25.0,golf_course_188.jpg,golf,,,,A2U5OFMW8H30PC
546,46,right,1.0,26.0,right.jpg,,right,1.07,,A2U5OFMW8H30PC
547,47,,1.0,27.0,badlands_24.jpg,badlands,,,,A2U5OFMW8H30PC
548,48,,1.0,28.0,playground_10.jpg,playground,,,,A2U5OFMW8H30PC
549,49,,1.0,29.0,playground_240.jpg,playground,,,,A2U5OFMW8H30PC
550,50,,1.0,30.0,golf_course_217.jpg,golf,,,,A2U5OFMW8H30PC
551,51,,1.0,31.0,golf_course_87.jpg,golf,,,,A2U5OFMW8H30PC
552,52,,1.0,32.0,mountain_57.jpg,mountain,,,,A2U5OFMW8H30PC
553,53,,1.0,33.0,bridge_65.jpg,bridge,,,,A2U5OFMW8H30PC
554,54,,1.0,34.0,bridge_146.jpg,bridge,,,,A2U5OFMW8H30PC
555,55,,1.0,35.0,bridge_172.jpg,bridge,,,,A2U5OFMW8H30PC
556,56,,1.0,36.0,playground_144.jpg,playground,,,,A2U5OFMW8H30PC
557,57,,1.0,37.0,golf_course_195.jpg,golf,,,,A2U5OFMW8H30PC
558,58,,1.0,38.0,highway_294.jpg,highway,,,,A2U5OFMW8H30PC
559,59,,1.0,39.0,golf_course_78.jpg,golf,,,,A2U5OFMW8H30PC
560,60,right,1.0,40.0,right.jpg,,right,1.1327,,A2U5OFMW8H30PC
561,61,,1.0,41.0,playground_131.jpg,playground,,,,A2U5OFMW8H30PC
562,62,,1.0,42.0,badlands_21.jpg,badlands,,,,A2U5OFMW8H30PC
563,63,,1.0,43.0,mountain_154.jpg,mountain,,,,A2U5OFMW8H30PC
564,64,,1.0,44.0,golf_course_193.jpg,golf,,,,A2U5OFMW8H30PC
565,65,,1.0,45.0,highway_394.jpg,highway,,,,A2U5OFMW8H30PC
566,66,,1.0,46.0,badlands_70.jpg,badlands,,,,A2U5OFMW8H30PC
567,67,,1.0,47.0,playground_257.jpg,playground,,,,A2U5OFMW8H30PC
568,68,,1.0,48.0,golf_course_214.jpg,golf,,,,A2U5OFMW8H30PC
569,69,,1.0,49.0,golf_course_309.jpg,golf,,,,A2U5OFMW8H30PC
570,70,,1.0,50.0,highway_93.jpg,highway,,,,A2U5OFMW8H30PC
571,71,,1.0,51.0,mountain_156.jpg,mountain,,,,A2U5OFMW8H30PC
572,72,,1.0,52.0,badlands_137.jpg,badlands,,,,A2U5OFMW8H30PC
573,73,right,1.0,53.0,right.jpg,,right,1.0744,,A2U5OFMW8H30PC
574,74,,1.0,54.0,mountain_230.jpg,mountain,,,,A2U5OFMW8H30PC
575,75,,1.0,55.0,badlands_184.jpg,badlands,,,,A2U5OFMW8H30PC
576,76,,1.0,56.0,playground_145.jpg,playground,,,,A2U5OFMW8H30PC
577,77,,1.0,57.0,mountain_123.jpg,mountain,,,,A2U5OFMW8H30PC
578,78,,1.0,58.0,playground_117.jpg,playground,,,,A2U5OFMW8H30PC
579,79,,1.0,59.0,badlands_52.jpg,badlands,,,,A2U5OFMW8H30PC
580,80,,1.0,60.0,playground_219.jpg,playground,,,,A2U5OFMW8H30PC
581,81,,1.0,61.0,bridge_108.jpg,bridge,,,,A2U5OFMW8H30PC
582,82,,1.0,62.0,mountain_101.jpg,mountain,,,,A2U5OFMW8H30PC
583,83,,1.0,63.0,mountain_222.jpg,mountain,,,,A2U5OFMW8H30PC
584,84,,1.0,64.0,playground_60.jpg,playground,,,,A2U5OFMW8H30PC
585,20,,1.0,0.0,golf_course_188.jpg,golf,,,,A1RC4Y575PV6EG
586,21,,1.0,1.0,golf_course_193.jpg,golf,,,,A1RC4Y575PV6EG
587,22,,1.0,2.0,playground_145.jpg,playground,,,,A1RC4Y575PV6EG
588,23,,1.0,3.0,highway_156.jpg,highway,,,,A1RC4Y575PV6EG
589,24,,1.0,4.0,bridge_108.jpg,bridge,,,,A1RC4Y575PV6EG
590,25,,1.0,5.0,mountain_154.jpg,mountain,,,,A1RC4Y575PV6EG
591,26,,1.0,6.0,badlands_137.jpg,badlands,,,,A1RC4Y575PV6EG
592,27,,1.0,7.0,bridge_65.jpg,bridge,,,,A1RC4Y575PV6EG
593,28,,0.0,8.0,left.jpg,,left,,,A1RC4Y575PV6EG
594,29,,1.0,9.0,mountain_57.jpg,mountain,,,,A1RC4Y575PV6EG
595,30,,1.0,10.0,bridge_250.jpg,bridge,,,,A1RC4Y575PV6EG
596,31,,1.0,11.0,golf_course_15.jpg,golf,,,,A1RC4Y575PV6EG
597,32,,1.0,12.0,mountain_110.jpg,mountain,,,,A1RC4Y575PV6EG
598,33,,1.0,13.0,highway_359.jpg,highway,,,,A1RC4Y575PV6EG
599,34,,1.0,14.0,highway_93.jpg,highway,,,,A1RC4Y575PV6EG
600,35,,1.0,15.0,bridge_128.jpg,bridge,,,,A1RC4Y575PV6EG
601,36,,1.0,16.0,bridge_191.jpg,bridge,,,,A1RC4Y575PV6EG
602,37,,0.0,17.0,right.jpg,,right,,,A1RC4Y575PV6EG
603,38,,1.0,18.0,mountain_232.jpg,mountain,,,,A1RC4Y575PV6EG
604,39,,1.0,19.0,highway_209.jpg,highway,,,,A1RC4Y575PV6EG
605,40,,1.0,20.0,badlands_52.jpg,badlands,,,,A1RC4Y575PV6EG
606,41,,1.0,21.0,badlands_21.jpg,badlands,,,,A1RC4Y575PV6EG
607,42,,1.0,22.0,playground_131.jpg,playground,,,,A1RC4Y575PV6EG
608,43,,1.0,23.0,badlands_113.jpg,badlands,,,,A1RC4Y575PV6EG
609,44,,1.0,24.0,mountain_222.jpg,mountain,,,,A1RC4Y575PV6EG
610,45,,1.0,25.0,bridge_91.jpg,bridge,,,,A1RC4Y575PV6EG
611,46,,1.0,26.0,playground_257.jpg,playground,,,,A1RC4Y575PV6EG
612,47,,1.0,27.0,playground_144.jpg,playground,,,,A1RC4Y575PV6EG
613,48,,1.0,28.0,highway_245.jpg,highway,,,,A1RC4Y575PV6EG
614,49,,1.0,29.0,badlands_221.jpg,badlands,,,,A1RC4Y575PV6EG
615,50,right,1.0,30.0,right.jpg,,right,2.104,,A1RC4Y575PV6EG
616,51,,1.0,31.0,playground_10.jpg,playground,,,,A1RC4Y575PV6EG
617,52,,1.0,32.0,badlands_70.jpg,badlands,,,,A1RC4Y575PV6EG
618,53,,1.0,33.0,golf_course_309.jpg,golf,,,,A1RC4Y575PV6EG
619,54,,1.0,34.0,golf_course_87.jpg,golf,,,,A1RC4Y575PV6EG
620,55,,1.0,35.0,golf_course_195.jpg,golf,,,,A1RC4Y575PV6EG
621,56,,1.0,36.0,highway_415.jpg,highway,,,,A1RC4Y575PV6EG
622,57,,1.0,37.0,badlands_23.jpg,badlands,,,,A1RC4Y575PV6EG
623,58,,1.0,38.0,highway_394.jpg,highway,,,,A1RC4Y575PV6EG
624,59,,1.0,39.0,playground_219.jpg,playground,,,,A1RC4Y575PV6EG
625,60,,1.0,40.0,golf_course_217.jpg,golf,,,,A1RC4Y575PV6EG
626,61,,1.0,41.0,badlands_222.jpg,badlands,,,,A1RC4Y575PV6EG
627,62,,1.0,42.0,highway_294.jpg,highway,,,,A1RC4Y575PV6EG
628,63,,0.0,43.0,left.jpg,,left,,,A1RC4Y575PV6EG
629,64,,1.0,44.0,golf_course_78.jpg,golf,,,,A1RC4Y575PV6EG
630,65,,1.0,45.0,bridge_146.jpg,bridge,,,,A1RC4Y575PV6EG
631,66,,1.0,46.0,mountain_293.jpg,mountain,,,,A1RC4Y575PV6EG
632,67,,1.0,47.0,playground_117.jpg,playground,,,,A1RC4Y575PV6EG
633,68,,1.0,48.0,highway_273.jpg,highway,,,,A1RC4Y575PV6EG
634,69,,1.0,49.0,badlands_184.jpg,badlands,,,,A1RC4Y575PV6EG
635,70,,1.0,50.0,mountain_230.jpg,mountain,,,,A1RC4Y575PV6EG
636,71,left,1.0,51.0,left.jpg,,left,1.423,,A1RC4Y575PV6EG
637,72,,1.0,52.0,highway_177.jpg,highway,,,,A1RC4Y575PV6EG
638,73,,1.0,53.0,badlands_24.jpg,badlands,,,,A1RC4Y575PV6EG
639,74,,1.0,54.0,bridge_202.jpg,bridge,,,,A1RC4Y575PV6EG
